CustomerID,Age,Gender,Occupation,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,PreferredInvestmentType,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome
1343,23,F,Clerk,269.3144206373805,13,357.14651425478206,300.89787068250234,244.17344947622365,Mutual Funds,0.18334770398733663,Long-term,Low,False,True,True,561,32343.799080678702
1840,31,M,Teacher,329.89678712989434,13,356.74321375843783,164.36553791363488,257.32796365625956,Bonds,0.20999597912959628,Short-term,Low,True,True,True,617,24961.282459722745
2111,30,F,Clerk,298.80788046398516,12,371.86892675506556,536.6527268095948,194.65407380849513,Real Estate,0.14085073276756255,Short-term,High,True,False,False,766,37394.67364242263
1362,34,F,Teacher,302.10326015147785,15,281.6150349681989,109.58305475044796,211.73767172744073,Bonds,0.25450926962928866,Long-term,High,True,False,False,560,22600.843427034477
1654,30,F,Nurse,313.46710984824205,18,385.7918618709806,246.36345422272163,192.4008273697608,Mutual Funds,0.17231355650391328,Long-term,Low,True,False,True,556,25911.742800803237
490,62,F,Doctor,1022.7212226580712,6,458.49921485705516,61.78127747797265,436.0650383835374,Real Estate,0.514614319675061,Long-term,High,True,True,False,662,102720.67732335707
946,61,F,Engineer,937.4779328401892,4,471.5498895929979,148.58198130768596,417.21280970440614,Stocks,0.5398973572569565,Long-term,Medium,True,True,False,684,99799.41675717327
477,57,F,Engineer,1030.9322195705204,6,561.3163422944165,228.91686247882325,342.5547281693989,Real Estate,0.46155892475787513,Long-term,Medium,True,True,True,708,88339.24063970204
2721,26,M,Nurse,300.21891737278435,14,304.27681899822625,505.61100520249295,173.4819592349155,Real Estate,0.21646499741768377,Short-term,Medium,False,False,False,706,34283.198920304465
3549,40,M,Nurse,1012.3470777180949,5,312.4026217787182,174.39361248783177,225.62505196956147,Bonds,0.3780751433593854,Long-term,Low,True,False,True,553,47464.812488490636
2505,29,F,Nurse,338.55701904248525,19,339.44658818323313,432.97574775319515,151.16052779266394,Real Estate,0.12682842077131834,Short-term,Low,False,True,False,697,43168.8584495805
3862,34,F,Clerk,959.3153300058455,3,330.1491601885037,274.7436023741922,176.77530732631865,Mutual Funds,0.3462681771723773,Long-term,High,True,False,True,473,37725.22407534678
419,63,M,Engineer,1004.747397075672,7,503.05511884253707,175.81564812097716,447.02055214562563,Stocks,0.4200513254875484,Long-term,Medium,False,True,True,698,97685.31666793807
796,63,M,Lawyer,939.3379491653336,5,530.5227966760784,187.75994453691652,442.84016473151735,Real Estate,0.5402240031553512,Long-term,Medium,False,True,True,876,95996.83948515642
3501,37,F,Teacher,911.6178138929306,4,465.45325909569397,248.394519298706,275.9793549326064,Mutual Funds,0.3610141962151669,Short-term,Medium,True,False,True,450,44758.36114364156
2726,37,M,Clerk,269.30671092130683,13,344.168618617129,612.8766538508514,174.65658890688348,Stocks,0.25211922726473435,Short-term,High,True,True,False,699,47511.942366588635
629,51,M,Lawyer,996.3970716456523,3,445.9810011988956,241.08940425549548,460.3348291555705,Real Estate,0.49340592599092165,Long-term,Low,False,False,True,750,82930.97246581213
2575,43,F,Nurse,337.2512961912915,15,268.45502479240423,500.46013008296484,228.55003263992467,Stocks,0.2238182953682986,Short-term,High,False,False,False,731,41488.00556936886
3805,29,M,Teacher,970.6612230869732,2,276.47273975700267,226.81984520353086,171.01538386231027,Mutual Funds,0.3726858605972287,Long-term,Low,False,False,True,523,35311.30581557981
1067,36,F,Nurse,252.2466036140454,16,221.6252090360175,221.21969074952344,131.5214742215013,Mutual Funds,0.16402997068539316,Long-term,Low,True,True,False,628,25463.441928484084
2006,34,M,Teacher,212.3770952270233,14,243.78350720633654,502.9997235004299,146.8382538008761,Real Estate,0.24737931957851317,Long-term,High,True,False,False,717,37492.416202699475
1754,16,M,Nurse,289.0018415568888,16,368.9018977744626,126.60268585045601,179.59451524932052,Bonds,0.2657160219373046,Long-term,Low,True,True,True,658,27252.76555279347
449,65,M,Doctor,974.6594360809162,1,477.13126033844105,135.16724988570718,353.14772383808736,Real Estate,0.5312870536972861,Long-term,Medium,True,True,False,663,99485.58281660847
1047,38,M,Teacher,402.8854974178497,10,364.84188941173915,203.54055125863738,127.87397789982208,Bonds,0.15715990359638882,Long-term,High,True,True,True,610,25610.447900092862
2594,35,M,Teacher,333.33876563762846,15,304.48245414745185,558.1133037682339,218.82144928143921,Real Estate,0.18993961823232372,Short-term,High,False,False,False,742,36530.58580341263
2347,30,F,Clerk,352.3855239817477,11,257.9741963533906,530.6462494736584,97.51146041788029,Real Estate,0.15007616054267323,Long-term,High,False,True,False,811,45689.75193852817
1887,25,F,Teacher,313.89539437904307,16,307.0715680029146,183.48860996160977,281.7228032748121,Bonds,0.19392769530395387,Long-term,Low,True,True,True,568,28726.767222918596
1276,34,F,Nurse,270.7974661219099,13,284.034604057813,228.4747937540854,174.0032284547123,Bonds,0.29072541161195947,Long-term,Low,False,True,True,631,39694.02588973721
514,53,F,Engineer,1015.9026080150899,4,497.94225902601164,138.79767624544272,310.80381306422004,Stocks,0.44358467094758874,Short-term,Medium,False,True,True,691,108542.11450120587
3940,40,M,Nurse,953.7908774259328,6,309.75530690389047,318.8826575231981,188.2533412129257,Bonds,0.29910662846452973,Long-term,Low,True,True,False,482,36481.29553672882
2899,33,M,Nurse,272.08532258919394,15,349.1984288058322,473.7917425302847,258.8956018281274,Real Estate,0.20141448918491803,Short-term,High,False,True,False,763,45549.51220587385
3860,28,F,Teacher,1061.7418287138837,6,267.9140734921335,234.55073132305222,299.8709465943508,Mutual Funds,0.3841361091799037,Long-term,Low,True,False,True,590,28513.288716273353
2224,37,M,Clerk,379.88676849298224,11,359.5826989354809,408.6624723059107,196.32908648291297,Stocks,0.2777893995416544,Short-term,Medium,False,True,False,710,43538.59029144373
1621,34,M,Nurse,332.46736122199144,11,228.91053853990118,203.60538608140024,95.97926451212386,Mutual Funds,0.26279622579051426,Long-term,Medium,True,False,True,709,29404.664852215697
3047,38,M,Teacher,978.2341569899257,5,303.0139484461061,239.70872957222934,194.29394283801972,Bonds,0.37067396476224623,Long-term,Low,False,False,True,436,47972.437336334704
831,60,M,Engineer,984.0572692216348,7,444.7059546899773,238.90073597602435,403.921069866928,Real Estate,0.47858518652350573,Long-term,High,True,False,False,725,97322.89518925814
3308,34,M,Clerk,931.4587271512966,5,221.92638346217592,174.0901981430792,248.51128438721182,Mutual Funds,0.3460122648819243,Long-term,Low,True,False,True,516,36404.163038723826
1580,28,M,Nurse,253.73347011348778,16,310.4987915844167,180.3789526519822,204.71944660357812,Mutual Funds,0.19949732877226237,Long-term,Low,True,True,True,589,34627.783659387416
1032,28,M,Teacher,255.24496565262766,15,294.5325426426944,188.08608037915369,139.14073592029553,Mutual Funds,0.20279983630853998,Short-term,Low,True,True,True,662,37015.18206970533
3986,28,M,Clerk,1105.2984830000023,6,301.1683998471062,222.90204315220595,157.99002675507447,Bonds,0.387545012607017,Long-term,Low,False,True,True,570,29282.70575548784
3460,36,M,Clerk,919.9187739520204,5,260.2856034252392,251.07217264237045,138.83242965516678,Mutual Funds,0.3846302998077654,Long-term,Medium,True,False,True,563,35462.73313688729
1176,30,F,Nurse,243.75995497678227,14,289.44444205668185,244.38009059534394,251.04066330522608,Bonds,0.21375162392059127,Long-term,Low,True,True,True,576,17984.55380253159
1748,27,M,Nurse,281.9725684772411,17,291.00434092277476,323.7291033913334,184.85567656369656,Mutual Funds,0.23719471388743552,Long-term,Low,True,True,True,687,28370.34842607901
2067,36,M,Nurse,300.49508218898114,10,304.2974594297714,508.1611802729319,220.47338497281677,Stocks,0.1759641544086497,Short-term,High,True,True,False,793,42061.22681711993
60,56,M,Engineer,981.1229032005608,2,498.6206897373392,176.97638102238744,323.6884019190834,Stocks,0.4284052953907499,Long-term,Medium,True,False,False,777,93461.74856920724
1244,24,F,Nurse,356.61653638145344,11,309.900587690708,109.07749995118192,144.56753762114886,Bonds,0.12038919590953256,Long-term,Low,True,True,True,602,36678.62133299205
3134,30,M,Teacher,1020.0212328819495,3,288.78669088464676,279.835499027987,126.53516317519548,Mutual Funds,0.5014344331708257,Long-term,Low,True,True,True,592,37753.332391042844
3205,37,M,Teacher,1016.167073491288,2,425.13502261983075,246.23690958348527,103.11584199482122,Bonds,0.3856047266922784,Long-term,Medium,True,True,True,604,38865.77981255704
1269,30,F,Clerk,318.77540969425917,16,255.37032880004108,244.89251533274415,128.48116450756845,Bonds,0.16632257119375865,Long-term,Low,False,True,True,558,33941.416566570915
1435,27,M,Clerk,304.15974638012165,17,322.1434539931924,267.84928056279784,173.1032272924871,Bonds,0.1707902675403701,Short-term,Medium,True,True,False,550,28166.013973280435
1346,21,F,Teacher,322.483212374694,16,316.35752441372733,194.58464125228608,278.33756703235724,Mutual Funds,0.2512580942361236,Long-term,Low,True,True,False,567,35733.19653292911
2175,33,F,Clerk,275.4660469392161,13,327.19892191927386,474.21108705834905,246.84222253688313,Real Estate,0.22285692418514902,Long-term,High,False,False,False,778,42506.79218759134
3339,44,M,Nurse,975.529848660071,6,256.71418892518955,201.47543584402732,256.8733543652111,Bonds,0.4748139761906824,Long-term,Low,True,False,True,621,43665.510854335065
2435,37,M,Clerk,352.41065194905195,13,347.88014750731224,542.4097013130178,116.6635433940084,Real Estate,0.21190887398815308,Short-term,High,False,True,False,754,41025.75117085394
2658,35,M,Clerk,345.35034435001126,11,291.6708064380434,449.84910409793787,189.17281859982486,Real Estate,0.23819254032649403,Short-term,High,True,True,False,729,38881.35180016074
1900,40,F,Teacher,342.7583734928125,16,335.29866305413793,248.6263939565883,107.61474228790664,Mutual Funds,0.28354179545012415,Long-term,Low,False,True,True,498,19575.053089937246
2545,29,F,Clerk,318.339533241479,11,311.2648605373246,496.2782652077968,170.97177537880503,Stocks,0.18854288939594332,Short-term,High,False,True,False,755,35171.750172880114
269,62,F,Doctor,966.9534040915408,3,446.4553961236886,240.32684918872118,431.677097473506,Stocks,0.4958438813041299,Long-term,Medium,True,False,True,678,102141.31988487384
3563,34,M,Teacher,1018.8128689697156,3,250.56009149651194,219.1095453020226,292.0218868671128,Mutual Funds,0.4423221351301185,Long-term,High,True,False,True,513,42266.43825913899
864,59,M,Lawyer,990.0111441868601,8,509.4600015294145,237.6795152358451,475.4514156780175,Real Estate,0.5035384639559677,Long-term,Medium,True,False,True,730,94180.10203708393
3033,31,M,Clerk,985.646734287811,5,410.71265711523023,233.94883604914796,190.94604165114475,Bonds,0.4105633058740938,Short-term,Low,False,True,False,591,37570.060178300584
373,53,M,Doctor,1014.3767944055129,3,464.40212089770324,229.12550086781965,455.8103053018083,Real Estate,0.5569855272443468,Long-term,High,False,False,True,658,98317.51376784283
558,59,F,Lawyer,961.4681029443989,7,522.7664717057556,203.77286715158823,373.7586237833465,Stocks,0.48978363404915654,Short-term,Medium,True,True,True,718,105708.47760707577
395,65,M,Engineer,940.5473178392809,3,559.5779855168461,182.94609765729388,436.63502870013895,Real Estate,0.504335352151309,Long-term,Medium,True,True,True,821,99870.6299080763
3327,36,M,Nurse,998.7787111859504,6,344.37421441636377,199.48380623434457,208.37564353551505,Bonds,0.4362927727883295,Long-term,Low,True,True,True,461,38122.67250446839
3916,40,M,Teacher,958.4511884545138,7,198.4595751037304,141.50705251057025,204.939547624492,Mutual Funds,0.3787017649555229,Short-term,Low,True,False,True,491,36267.36731430861
2657,39,F,Clerk,240.70992870907423,12,251.5824149348491,577.8881834027725,214.47484550760964,Stocks,0.13637088818019927,Short-term,High,False,True,False,847,41472.446133298494
589,68,M,Doctor,993.9247864953476,4,517.4805658077111,290.42768054625583,423.88567504718594,Stocks,0.5623061362070761,Short-term,Medium,False,True,True,751,91310.46305866037
623,59,M,Engineer,1038.8042443049026,9,504.1243959152939,141.08360736568835,432.52675397543726,Stocks,0.5268504307062833,Long-term,Medium,False,True,True,698,101310.71492833928
3804,42,F,Teacher,1026.1969619536942,5,295.42590692040073,188.02382579357513,183.69554165268545,Bonds,0.37270932483775765,Long-term,Low,False,False,True,435,47414.229601993255
3591,33,F,Nurse,1041.0475372579408,2,218.13020898869252,199.6973775101954,354.1295250989143,Mutual Funds,0.34392188003363194,Short-term,Medium,True,True,False,473,38574.2390210069
2125,36,F,Nurse,313.7187176090508,16,384.64925736489556,514.2992341598549,203.6048325097654,Stocks,0.24068498034951843,Short-term,Medium,False,True,False,789,38447.283761040344
3578,27,M,Nurse,968.2035866035029,6,280.32845376029906,223.9824460253822,177.5016987586084,Bonds,0.38813370705834976,Long-term,Low,False,True,False,541,46994.14195674299
407,66,M,Lawyer,1005.5137486035325,3,447.2079268484421,222.32579266362282,332.5023829347656,Stocks,0.4738635303983564,Long-term,High,False,False,False,682,102032.84249773397
423,64,M,Doctor,1017.5817679668424,6,579.0710227228365,169.44455474863872,388.0549067493857,Real Estate,0.49823190862858674,Long-term,Low,True,True,True,686,95074.06752968689
980,59,M,Lawyer,984.8137778138265,7,513.2567342706842,183.17106783615048,400.99145644388875,Real Estate,0.5172361275441307,Long-term,Medium,True,True,False,668,94972.91992828503
2891,35,F,Clerk,340.45729253375515,12,336.7397585679883,434.54340354046235,225.95446875819314,Stocks,0.255817634356387,Short-term,Medium,False,False,False,859,35785.03759264234
3127,29,M,Nurse,988.9958526686115,2,270.97859266037693,220.14995263434386,220.4762117385529,Bonds,0.3581104536732861,Long-term,Medium,True,True,True,511,26420.58832555382
1262,19,M,Teacher,314.1258074612616,13,214.72548782513303,136.59944163060146,185.80229589561097,Bonds,0.24613143036996435,Long-term,Medium,True,False,True,602,27003.09753426546
2137,43,M,Clerk,246.4697046292602,14,298.63603960494225,419.48489238601394,203.27626670940938,Stocks,0.20771624513654427,Short-term,High,False,True,False,845,42205.32681385859
2100,34,M,Teacher,292.87244203808814,13,349.2869591444471,455.46568818885345,270.9235528109141,Stocks,0.21681025413974309,Short-term,High,False,False,False,724,36267.494177860994
2863,40,M,Teacher,325.8110812428243,18,356.2894412226142,484.04455379352555,207.2980124179456,Real Estate,0.14273957272606025,Short-term,High,True,True,False,856,37625.204789302865
2149,31,F,Nurse,344.64315428232425,15,301.9793940953014,547.8527181195565,133.78821347795434,Real Estate,0.27866089790869547,Short-term,High,True,False,False,641,46198.21656912877
3535,35,F,Clerk,1055.6130818024192,5,197.4633947348699,201.40083379847215,171.22085844461273,Bonds,0.38840742992276206,Long-term,Low,True,True,True,520,36455.39235168065
1577,37,M,Clerk,411.9894579064084,11,313.43796835184355,228.5819900430536,224.9732210913801,Mutual Funds,0.11935192105314402,Long-term,Low,True,False,False,629,28775.71854554697
2668,25,F,Clerk,239.21900786783488,12,308.79708809682165,487.3711518116924,236.31618280785236,Stocks,0.20716555031719935,Long-term,Medium,False,True,False,713,39002.83430033284
1392,26,M,Teacher,302.1302570309,18,282.3790941170692,261.89504224006714,255.90353482748347,Mutual Funds,0.26843719246670295,Long-term,Low,True,True,False,586,28131.966138602613
698,63,M,Engineer,958.2950235534468,5,524.5420739546108,162.63554567345918,370.4321321352165,Stocks,0.5258488910743708,Long-term,Medium,True,True,False,692,97473.14445635732
2119,36,M,Clerk,238.6239210171982,14,333.7148711673646,452.893864804324,231.19400509950532,Stocks,0.16761373812604877,Short-term,High,False,True,False,777,45538.55677767392
354,67,F,Lawyer,1119.257351278865,5,503.72484964678745,266.3278651028388,384.1275937361546,Stocks,0.44420728223439365,Long-term,Low,True,True,False,631,98181.0153923904
3784,37,M,Nurse,1099.517641679625,2,307.3018036453715,217.37560914811655,251.27389699320577,Mutual Funds,0.42982344424510943,Long-term,Medium,False,False,True,546,47463.64968441409
668,62,M,Doctor,977.053108504923,7,467.5413154888404,190.3989594089794,324.75987535854614,Stocks,0.4844487464124921,Long-term,Medium,True,True,True,651,99102.08721176135
274,50,M,Lawyer,1003.9120609641932,6,395.14821686204164,201.6963731436925,328.0767547663245,Real Estate,0.4514280683676595,Long-term,Medium,True,True,True,659,94430.62679472352
58,58,M,Lawyer,1010.0710632463449,6,515.3460418402116,105.21237160775624,410.8433863530557,Stocks,0.5352588378907907,Long-term,Low,True,True,False,631,107195.7121178995
1504,32,M,Clerk,263.44071886103956,16,294.34829192456203,305.6348961243923,305.7034428067101,Mutual Funds,0.1801455610277683,Short-term,Low,True,False,True,558,33823.95464272211
429,53,M,Lawyer,925.4136325012745,4,533.0740336247054,222.82980222593898,309.8572759170924,Real Estate,0.5155364859331434,Long-term,High,True,True,True,674,98899.9209145838
521,50,M,Engineer,1002.8082263006033,2,431.2600109733949,227.08980844855066,359.93194555212875,Stocks,0.39740129677327796,Long-term,Medium,True,True,False,751,99331.12759874003
3377,35,M,Nurse,1091.6105407984323,5,347.1173529372803,159.01119487846438,240.95626766483431,Mutual Funds,0.41934334418060315,Long-term,Low,False,True,False,468,32978.8229978638
956,54,M,Engineer,975.6470326048241,5,538.5376997835476,187.19554832453622,438.43353097820733,Stocks,0.45679990386793684,Long-term,Medium,True,False,True,710,109481.19422725843
888,57,F,Doctor,988.1395205486432,8,579.464988457194,140.61548231299633,477.060153080022,Stocks,0.34422491573302105,Short-term,Medium,True,False,True,728,90416.0224423897
378,59,M,Lawyer,921.3772688510978,1,487.74974245330264,134.29547334300634,479.29078892037217,Real Estate,0.4603929224358734,Long-term,Medium,True,True,True,730,104379.74747831988
2433,32,F,Nurse,311.3087741190694,14,254.43578384223187,534.7859906481815,161.52494754792062,Stocks,0.20316135036834906,Long-term,High,False,True,False,803,40854.24285024638
345,59,M,Lawyer,1037.5271620092956,3,499.80352136651584,236.01296911192202,447.91460093150283,Real Estate,0.501733016398088,Short-term,Medium,True,True,False,779,96670.02238314759
516,56,F,Lawyer,879.6141613277229,3,478.8998863678602,226.44366359112624,414.3585778328362,Stocks,0.5740182349033893,Short-term,Medium,True,False,True,616,92403.1911108834
164,64,F,Lawyer,1136.0811595714622,4,517.6638788351504,254.01995070717035,426.88241610521254,Stocks,0.5072334794009616,Long-term,Low,True,True,True,618,100016.67239453256
2729,33,F,Teacher,317.23346482918845,15,313.17559229312695,640.3071315538987,165.36626591690575,Real Estate,0.20619682664858582,Short-term,Low,False,False,True,679,39594.21103864472
1181,25,M,Teacher,257.1171174021774,18,335.7785639750738,247.09382791012519,138.35842062830454,Bonds,0.200829222492814,Long-term,Medium,False,True,True,555,31013.565044256222
3697,42,F,Clerk,991.5258425029792,5,247.89087903563052,229.85787135286688,242.02732314845437,Bonds,0.4323129116162901,Long-term,Low,True,False,True,671,36818.640255552
2768,33,F,Teacher,299.28473446282567,14,303.04360958452935,507.1454215918583,167.92521958116836,Real Estate,0.1961928113687055,Short-term,High,True,True,False,754,41980.129758487376
3195,33,F,Nurse,978.8275751020742,4,284.3179330199999,81.6213846880963,184.06265632490195,Mutual Funds,0.3835442566182347,Long-term,Low,False,True,False,579,46297.63648445323
1365,26,F,Clerk,337.7813565874364,16,249.81967918949056,251.6869458182783,129.63250177896919,Mutual Funds,0.21647011880160802,Long-term,High,True,True,True,664,37502.41364035877
299,52,M,Lawyer,1039.4531372638846,4,623.4428229333149,143.17850357097447,310.0572614377194,Stocks,0.5388910751021728,Long-term,Medium,False,True,True,579,97967.44246245864
2034,35,M,Clerk,370.2673592211775,12,321.3943558496025,483.97904905184294,235.40211574487515,Stocks,0.09814333724014412,Short-term,Medium,False,True,False,827,48994.97477892893
622,58,M,Lawyer,1000.3391686966455,6,390.6215291570272,177.06033227493342,455.11193930769264,Stocks,0.5119290105089023,Long-term,High,True,False,True,725,99835.24342672645
2893,41,M,Clerk,268.89171916682324,15,281.90317270263677,449.6315934730326,152.32651080286428,Real Estate,0.16886831939681263,Short-term,High,False,False,False,755,50280.13743212556
807,56,M,Engineer,1025.267580892682,2,488.3285218133313,177.702920647872,448.51843468235126,Stocks,0.5048084716709839,Long-term,Medium,False,True,True,716,104612.01016033959
410,53,M,Lawyer,964.639844395976,0,459.25569997505033,212.19163660211422,380.73463010090813,Stocks,0.47062491173778565,Long-term,Medium,True,False,True,680,105643.39825343086
3213,32,F,Clerk,1001.2413850557591,4,294.7682270755297,129.67350321468322,199.01156812576863,Bonds,0.37368219627059435,Long-term,Low,True,False,True,469,33935.57268562641
1718,16,F,Nurse,258.7387435405306,15,251.85315594379986,208.50700595461097,175.15871395455747,Mutual Funds,0.19676480853842662,Long-term,Low,True,True,True,643,21589.929186772868
376,66,M,Lawyer,1008.118134878513,5,466.57802901852983,133.99754977814405,411.7882170363095,Real Estate,0.4940148248597836,Long-term,High,True,False,True,684,100922.20237176846
1857,34,M,Clerk,290.54932165484325,17,237.37609700647863,269.3440892539196,118.5301876525512,Mutual Funds,0.25317578851827266,Long-term,Low,True,False,True,599,27255.752109103523
2109,33,M,Nurse,328.2164594395931,15,340.4149097786699,493.25472214855546,222.81189901692568,Stocks,0.2083514931377342,Short-term,High,False,True,True,737,29084.853191997478
1553,41,M,Clerk,355.88398535909744,15,330.2326473250268,152.43847105469936,166.89989242084903,Mutual Funds,0.27029091376061143,Long-term,Low,False,True,True,498,30645.60889619157
3518,37,M,Clerk,1043.7605505917218,6,294.4357302584123,183.40292963118054,206.003462194967,Mutual Funds,0.3671806131464331,Long-term,Low,True,True,True,519,41121.98104237146
3967,34,F,Nurse,958.1111573335828,5,382.6437817786391,122.92575827509039,278.44515811441624,Bonds,0.3756195694602428,Long-term,Low,False,True,True,637,46162.21484189093
802,63,F,Doctor,985.7592486909753,4,501.86598690837417,259.42281130552215,377.5355802794972,Stocks,0.5830856268288176,Long-term,Medium,False,True,True,575,112917.93705464277
1391,34,F,Teacher,261.2264054457544,14,314.09385193551077,170.7248314392155,251.86317088751588,Mutual Funds,0.1949421158181076,Long-term,Low,True,True,True,637,29213.73759179272
184,68,F,Engineer,997.4067527012145,4,454.55307680112355,210.88444747809834,457.1047608817707,Stocks,0.5329670842154527,Long-term,Medium,True,True,True,668,102232.52061142544
3780,30,F,Nurse,1014.976240177696,7,342.67037002438923,182.43066722795442,103.02554435265758,Mutual Funds,0.4101343815020021,Long-term,Medium,True,False,True,559,38969.71905140399
1016,21,F,Nurse,322.4246932822324,13,296.56640988672194,203.05568347981557,190.50945817784117,Mutual Funds,0.20507131323129862,Long-term,Medium,False,True,True,617,28872.64253809419
3683,38,F,Teacher,964.759665936711,6,287.72878001107443,260.769102894192,248.18048673965856,Bonds,0.4061564759410559,Long-term,Low,False,True,True,535,42120.285545716826
1316,34,M,Nurse,312.0926931480118,16,261.61429941845245,105.85756659940775,202.79804000905165,Mutual Funds,0.19553514122016924,Long-term,Medium,False,True,False,623,34544.93771994049
817,56,M,Doctor,924.6123780672781,0,523.2136405921462,154.7167079296233,449.71717789848753,Stocks,0.5260264893379916,Long-term,Medium,False,True,True,678,101637.68293117807
2162,36,M,Clerk,296.73910756502687,15,392.08480027966624,440.06803727264685,296.24666136887333,Real Estate,0.1761142547749183,Short-term,High,False,False,False,813,36994.239720480735
920,58,M,Doctor,1030.0365015148175,4,575.3981477739147,240.08325262337382,375.169750209465,Real Estate,0.55232980491745,Long-term,Medium,False,True,True,691,95465.25490676421
2196,33,M,Teacher,176.42793289756514,15,305.1055769523949,545.1276879932417,207.3300648083674,Real Estate,0.17932662551240475,Short-term,Medium,True,False,True,679,55031.82050723335
3382,36,F,Clerk,1027.0162116066163,4,372.08607394409546,191.80651418384693,218.23242221485108,Mutual Funds,0.42876235562946274,Long-term,High,False,False,True,625,35653.604927406566
2789,43,F,Nurse,362.899983826206,10,409.3019171262107,419.9397234459809,247.16051215100595,Real Estate,0.23528659775039393,Short-term,Medium,False,False,False,761,46124.221923500176
720,56,F,Lawyer,981.3729714051507,7,533.2230635919792,224.5863769408562,383.3704620247668,Stocks,0.5130089421005645,Long-term,Medium,False,False,True,695,103017.51755677418
862,66,M,Lawyer,930.2849229539629,5,480.88657700669995,118.23666959862562,394.2214579577781,Real Estate,0.5844558195241999,Short-term,Medium,True,False,True,680,91238.05167948661
583,60,M,Engineer,1021.6632502552376,4,492.3474853165314,179.08140905273615,335.0812504141068,Real Estate,0.4739220817383446,Long-term,Medium,True,True,False,711,103531.52487619275
2828,36,M,Teacher,315.66342777171684,15,378.0952725706518,538.3933948686679,285.43149443718687,Real Estate,0.21819969315368576,Short-term,High,False,False,False,754,42995.06215723582
357,57,M,Engineer,1037.128629593394,8,487.420572775374,103.36096274197936,410.80454568876377,Real Estate,0.4288448406016929,Short-term,Medium,False,False,True,655,96291.99121263031
1340,38,F,Clerk,315.5501019107024,14,275.4143453924636,191.2337335696738,223.3652391353985,Bonds,0.24457577055651564,Long-term,Medium,True,True,True,512,20088.395593960155
3554,31,M,Teacher,957.3838236277945,2,233.18929938943293,217.68523791409487,214.9368696457749,Bonds,0.4740424931861972,Short-term,Low,False,False,True,528,39225.73984308719
1741,24,F,Teacher,275.4013010550986,16,357.71578047851676,186.61596182533646,191.9541775354442,Mutual Funds,0.21405238078262784,Long-term,Low,False,True,False,558,29746.04537439168
1882,27,M,Nurse,226.3084407473205,12,267.5968037097788,193.51882382078597,232.95934034865013,Bonds,0.21843902436403853,Long-term,Low,True,False,True,556,27192.674854149962
3649,30,M,Nurse,1068.1519619742473,6,220.27657781648463,176.17833475460523,216.30969800066012,Bonds,0.30165960897791544,Long-term,Low,False,False,False,580,42810.095529172104
2488,36,M,Teacher,359.1356203726915,16,293.39595330922924,482.9560759012981,139.1535067472328,Real Estate,0.28150415238729204,Long-term,High,False,False,False,728,40376.37204268326
3484,35,F,Clerk,998.2208983892784,5,351.74074838281774,173.77923478366097,180.50861631611667,Mutual Funds,0.4073614509616543,Long-term,Low,False,False,True,537,41495.1217812638
432,60,F,Lawyer,962.1568855163983,5,519.0347961763441,338.50642660767613,443.23938009576415,Real Estate,0.5546238370257832,Long-term,High,True,True,False,699,106145.506580781
221,58,M,Doctor,977.1140476983917,3,527.8925699917945,122.9398172827964,460.62101324505744,Stocks,0.4979217452261382,Long-term,High,True,True,False,706,97743.48833699731
400,52,F,Lawyer,976.2541210802718,5,489.1560283146078,181.30394746562453,415.08569480792437,Stocks,0.4326278569485634,Long-term,Medium,True,True,True,643,100482.0895878301
738,53,F,Lawyer,1006.2357256753407,4,541.8640039173027,303.0857776369338,410.5323563120201,Real Estate,0.6297332301558622,Long-term,Medium,True,True,True,702,107177.73566525526
1886,31,F,Nurse,245.12055744197252,13,302.0009888758374,229.52153763280646,191.34420200200825,Mutual Funds,0.19185346101903777,Long-term,Low,True,False,True,658,42713.94501382945
3511,35,F,Nurse,991.6584661722994,5,370.5784994486569,190.58454787187634,209.00829805176173,Bonds,0.3670993064579422,Long-term,Medium,True,False,True,535,36026.34285930241
2421,38,M,Clerk,270.0880572363031,16,276.4726388394005,447.4429542954406,303.2474828611564,Real Estate,0.1715407483403975,Short-term,High,True,False,False,787,36277.178415381255
3993,35,M,Teacher,963.1984192257769,3,301.5916741288927,234.82211096060215,312.5538062471832,Bonds,0.39014900733297175,Short-term,High,False,False,True,409,47198.407693054694
2550,39,M,Nurse,303.70719357923076,15,283.89872033109447,490.8559005312054,185.8829870284009,Real Estate,0.1956963330501293,Short-term,High,True,True,False,737,32170.659531363213
3463,43,M,Clerk,996.5695313453396,4,278.659188225851,179.41957952264727,252.98447346916774,Mutual Funds,0.3564953542525206,Long-term,Medium,True,True,True,565,43220.105665024385
92,60,M,Engineer,995.1178877699408,3,487.30574380541725,252.96373039138183,511.14385446899314,Real Estate,0.5325468117051445,Short-term,Medium,True,True,True,728,105893.33588846098
156,50,M,Lawyer,939.3517388362485,3,428.54227126028087,35.060526390074614,438.7276188240737,Stocks,0.4856030898921635,Long-term,Medium,False,True,True,632,106119.37470305363
2533,43,F,Clerk,273.59194974632464,15,272.73203830478036,456.08975052363803,206.6178936266875,Stocks,0.1516695090873102,Short-term,High,False,False,True,844,32304.474629790442
